city,timestamp,temperature_c,humidity_percent,condition
Chennai,2024-01-10 01:00:00,33.6,65,Clear
Chennai,2024-01-10 02:00:00,29.9,79,Clear
Chennai,2024-01-10 03:00:00,22.9,44,Clear
Chennai,2024-01-10 04:00:00,30.4,80,Clear
Chennai,2024-01-10 05:00:00,27.2,83,Clouds
Chennai,2024-01-10 06:00:00,24.2,74,Clear
Chennai,2024-01-10 07:00:00,31.2,68,Clouds
Chennai,2024-01-10 08:00:00,33.4,55,Rain
Chennai,2024-01-10 09:00:00,31.3,47,Clear
Chennai,2024-01-10 10:00:00,32.7,62,Clear
Chennai,2024-01-10 11:00:00,26.7,82,Clouds
Chennai,2024-01-10 12:00:00,28.8,44,Clouds
Chennai,2024-01-10 13:00:00,25.8,85,Rain
Chennai,2024-01-10 14:00:00,33.7,88,Clear
Chennai,2024-01-10 15:00:00,25.0,69,Clear
Chennai,2024-01-10 16:00:00,28.7,59,Clouds
Chennai,2024-01-10 17:00:00,25.6,80,Clear
Chennai,2024-01-10 18:00:00,26.6,45,Fog
Chennai,2024-01-10 19:00:00,34.3,75,Clouds
Chennai,2024-01-10 20:00:00,22.2,51,Clear
Chennai,2024-01-10 21:00:00,28.2,41,Clear
Chennai,2024-01-10 22:00:00,29.5,50,Clear
Chennai,2024-01-10 23:00:00,34.3,82,Clear
Chennai,2024-01-11 00:00:00,31.9,40,Clouds
Chennai,2024-01-11 01:00:00,27.0,75,Rain
Chennai,2024-01-11 02:00:00,22.5,77,Fog
Chennai,2024-01-11 03:00:00,34.8,79,Storm
Chennai,2024-01-11 04:00:00,34.1,44,Clouds
Chennai,2024-01-11 05:00:00,30.2,40,Fog
Chennai,2024-01-11 06:00:00,22.7,79,Rain
Chennai,2024-01-11 07:00:00,32.6,50,Clouds
Chennai,2024-01-11 08:00:00,23.2,63,Clear
Chennai,2024-01-11 09:00:00,33.9,49,Clear
Chennai,2024-01-11 10:00:00,22.8,70,Clouds
Chennai,2024-01-11 11:00:00,23.3,60,Fog
Chennai,2024-01-11 12:00:00,26.9,53,Rain
Chennai,2024-01-11 13:00:00,32.3,72,Clear
Chennai,2024-01-11 14:00:00,32.4,79,Clear
Chennai,2024-01-11 15:00:00,26.9,43,Clouds
Chennai,2024-01-11 16:00:00,34.5,53,Clouds
Chennai,2024-01-11 17:00:00,26.2,87,Fog
Chennai,2024-01-11 18:00:00,28.1,48,Clouds
Chennai,2024-01-11 19:00:00,33.0,58,Clear
Chennai,2024-01-11 20:00:00,25.2,54,Clear
Chennai,2024-01-11 21:00:00,22.4,67,Clear
Chennai,2024-01-11 22:00:00,34.5,85,Clear
Chennai,2024-01-11 23:00:00,31.6,87,Clear
Chennai,2024-01-12 00:00:00,22.7,42,Clouds
Chennai,2024-01-12 01:00:00,25.3,89,Clear
Chennai,2024-01-12 02:00:00,24.8,70,Clouds
Chennai,2024-01-12 03:00:00,34.7,84,Clear
Chennai,2024-01-12 04:00:00,23.3,78,Clouds
Chennai,2024-01-12 05:00:00,35.0,42,Clear
Chennai,2024-01-12 06:00:00,29.0,77,Storm
Chennai,2024-01-12 07:00:00,23.6,42,Rain
Chennai,2024-01-12 08:00:00,28.1,40,Clear
Chennai,2024-01-12 09:00:00,32.2,88,Clouds
Chennai,2024-01-12 10:00:00,25.6,70,Clouds
Chennai,2024-01-12 11:00:00,28.5,86,Rain
Chennai,2024-01-12 12:00:00,32.9,52,Clear
Chennai,2024-01-12 13:00:00,30.7,45,Rain
Chennai,2024-01-12 14:00:00,33.5,68,Clear
Chennai,2024-01-12 15:00:00,30.9,70,Clear
Chennai,2024-01-12 16:00:00,31.5,41,Clouds
Chennai,2024-01-12 17:00:00,31.8,60,Clouds
Chennai,2024-01-12 18:00:00,24.8,78,Clear
Chennai,2024-01-12 19:00:00,33.8,79,Fog
Chennai,2024-01-12 20:00:00,32.9,73,Clear
Chennai,2024-01-12 21:00:00,22.5,47,Clear
Chennai,2024-01-12 22:00:00,27.8,48,Rain
Chennai,2024-01-12 23:00:00,26.8,79,Rain
Chennai,2024-01-13 00:00:00,27.4,63,Clear
Chennai,2024-01-13 01:00:00,23.0,57,Clear
Chennai,2024-01-13 02:00:00,27.9,88,Clear
Chennai,2024-01-13 03:00:00,30.1,84,Fog
Chennai,2024-01-13 04:00:00,24.7,71,Clouds
Chennai,2024-01-13 05:00:00,25.6,87,Clear
Chennai,2024-01-13 06:00:00,29.5,53,Clear
Chennai,2024-01-13 07:00:00,33.1,88,Clear
Chennai,2024-01-13 08:00:00,34.9,48,Clear
Chennai,2024-01-13 09:00:00,29.1,58,Clear
Chennai,2024-01-13 10:00:00,32.5,41,Clear
Chennai,2024-01-13 11:00:00,22.9,41,Clear
Chennai,2024-01-13 12:00:00,30.4,61,Clear
Chennai,2024-01-13 13:00:00,30.0,51,Clouds
Chennai,2024-01-13 14:00:00,24.8,61,Clear
Chennai,2024-01-13 15:00:00,28.2,45,Clear
Chennai,2024-01-13 16:00:00,24.3,88,Clear
Chennai,2024-01-13 17:00:00,32.6,64,Clear
Chennai,2024-01-13 18:00:00,29.7,51,Rain
Chennai,2024-01-13 19:00:00,34.4,76,Clear
Chennai,2024-01-13 20:00:00,23.1,83,Clouds
Chennai,2024-01-13 21:00:00,29.7,80,Clear
Chennai,2024-01-13 22:00:00,24.3,79,Fog
Chennai,2024-01-13 23:00:00,25.7,89,Clear
Chennai,2024-01-14 00:00:00,23.2,59,Clear
Chennai,2024-01-14 01:00:00,26.6,53,Rain
Chennai,2024-01-14 02:00:00,34.1,78,Clouds
Chennai,2024-01-14 03:00:00,23.0,72,Clear
Chennai,2024-01-14 04:00:00,27.5,84,Clear
Chennai,2024-01-14 05:00:00,24.5,45,Rain
Chennai,2024-01-14 06:00:00,23.2,48,Clear
Chennai,2024-01-14 07:00:00,23.9,57,Clouds
Chennai,2024-01-14 08:00:00,34.5,57,Storm
Chennai,2024-01-14 09:00:00,28.5,81,Clear
Chennai,2024-01-14 10:00:00,23.9,62,Clear
Chennai,2024-01-14 11:00:00,30.8,40,Clear
Chennai,2024-01-14 12:00:00,33.3,56,Clear
Chennai,2024-01-14 13:00:00,34.1,86,Clear
Chennai,2024-01-14 14:00:00,33.2,51,Clear
Chennai,2024-01-14 15:00:00,24.3,40,Clouds
Chennai,2024-01-14 16:00:00,27.2,65,Clear
Chennai,2024-01-14 17:00:00,28.3,56,Clear
Chennai,2024-01-14 18:00:00,27.5,68,Clouds
Chennai,2024-01-14 19:00:00,22.9,80,Clouds
Chennai,2024-01-14 20:00:00,34.9,87,Clear
Chennai,2024-01-14 21:00:00,31.8,51,Clear
Chennai,2024-01-14 22:00:00,28.6,42,Clouds
Chennai,2024-01-14 23:00:00,31.7,77,Clouds
Chennai,2024-01-15 00:00:00,34.1,71,Clear
Chennai,2024-01-15 01:00:00,27.6,79,Rain
Chennai,2024-01-15 02:00:00,28.6,78,Fog
Chennai,2024-01-15 03:00:00,28.9,64,Clouds
Chennai,2024-01-15 04:00:00,31.6,60,Fog
Chennai,2024-01-15 05:00:00,33.1,75,Clouds
Chennai,2024-01-15 06:00:00,26.3,41,Clear
Chennai,2024-01-15 07:00:00,24.0,80,Clear
Chennai,2024-01-15 08:00:00,31.8,49,Clouds
Chennai,2024-01-15 09:00:00,29.4,57,Clear
Chennai,2024-01-15 10:00:00,25.3,84,Clear
Chennai,2024-01-15 11:00:00,26.0,48,Clear
Chennai,2024-01-15 12:00:00,24.3,70,Clear
Chennai,2024-01-15 13:00:00,28.5,50,Rain
Chennai,2024-01-15 14:00:00,26.7,46,Clear
Chennai,2024-01-15 15:00:00,29.3,87,Clear
Chennai,2024-01-15 16:00:00,32.3,70,Clear
Chennai,2024-01-15 17:00:00,30.6,53,Clouds
Chennai,2024-01-15 18:00:00,34.1,78,Clear
Chennai,2024-01-15 19:00:00,27.1,68,Fog
Chennai,2024-01-15 20:00:00,34.6,79,Clear
Chennai,2024-01-15 21:00:00,22.5,54,Clear
Chennai,2024-01-15 22:00:00,33.7,77,Clear
Chennai,2024-01-15 23:00:00,33.7,41,Rain
Chennai,2024-01-16 00:00:00,26.6,61,Clear
Chennai,2024-01-16 01:00:00,22.4,89,Clear
Chennai,2024-01-16 02:00:00,24.3,62,Clouds
Chennai,2024-01-16 03:00:00,32.8,70,Clear
Chennai,2024-01-16 04:00:00,30.8,79,Clear
Chennai,2024-01-16 05:00:00,22.4,79,Clear
Chennai,2024-01-16 06:00:00,29.4,56,Clear
Chennai,2024-01-16 07:00:00,28.3,78,Clouds
Chennai,2024-01-16 08:00:00,32.2,50,Clear
Chennai,2024-01-16 09:00:00,33.9,44,Clear
Chennai,2024-01-16 10:00:00,32.3,76,Clear
Chennai,2024-01-16 11:00:00,29.3,73,Clear
Chennai,2024-01-16 12:00:00,25.0,63,Clear
Chennai,2024-01-16 13:00:00,26.7,74,Clear
Chennai,2024-01-16 14:00:00,33.3,49,Rain
Chennai,2024-01-16 15:00:00,33.1,78,Rain
Chennai,2024-01-16 16:00:00,25.5,80,Clear
Chennai,2024-01-16 17:00:00,28.1,89,Clear
Chennai,2024-01-16 18:00:00,33.5,54,Clear
Chennai,2024-01-16 19:00:00,29.8,72,Rain
Chennai,2024-01-16 20:00:00,24.5,55,Clouds
Chennai,2024-01-16 21:00:00,27.8,46,Clear
Chennai,2024-01-16 22:00:00,29.3,49,Clouds
Chennai,2024-01-16 23:00:00,26.2,64,Clouds
Chennai,2024-01-17 00:00:00,34.1,60,Clouds
Chennai,2024-01-17 01:00:00,26.3,51,Fog
Chennai,2024-01-17 02:00:00,27.8,41,Clouds
Chennai,2024-01-17 03:00:00,23.8,78,Fog
Chennai,2024-01-17 04:00:00,28.1,49,Clear
Chennai,2024-01-17 05:00:00,33.7,87,Rain
Chennai,2024-01-17 06:00:00,23.3,40,Clouds
Chennai,2024-01-17 07:00:00,25.0,56,Clouds
Chennai,2024-01-17 08:00:00,29.1,81,Clear
Chennai,2024-01-17 09:00:00,29.9,62,Clouds
Chennai,2024-01-17 10:00:00,23.4,85,Clear
Chennai,2024-01-17 11:00:00,28.8,47,Clear
Chennai,2024-01-17 12:00:00,33.5,58,Clear
Chennai,2024-01-17 13:00:00,29.3,55,Rain
Chennai,2024-01-17 14:00:00,23.0,73,Clear
Chennai,2024-01-17 15:00:00,32.2,73,Clouds
Chennai,2024-01-17 16:00:00,28.9,76,Clear
Chennai,2024-01-17 17:00:00,30.8,71,Rain
Chennai,2024-01-17 18:00:00,29.2,44,Clear
Chennai,2024-01-17 19:00:00,24.6,49,Clear
Chennai,2024-01-17 20:00:00,24.1,76,Fog
Chennai,2024-01-17 21:00:00,27.0,83,Rain
Chennai,2024-01-17 22:00:00,22.6,56,Clear
Chennai,2024-01-17 23:00:00,22.5,63,Clear
Chennai,2024-01-18 00:00:00,27.6,89,Clear
Chennai,2024-01-18 01:00:00,30.0,83,Clear
Chennai,2024-01-18 02:00:00,33.2,88,Clear
Chennai,2024-01-18 03:00:00,26.8,49,Clear
Chennai,2024-01-18 04:00:00,30.0,44,Clear
Chennai,2024-01-18 05:00:00,27.8,51,Clear
Chennai,2024-01-18 06:00:00,23.4,89,Clear
Chennai,2024-01-18 07:00:00,25.1,43,Rain
Chennai,2024-01-18 08:00:00,33.6,80,Rain
Chennai,2024-01-18 09:00:00,25.8,51,Clear
Chennai,2024-01-18 10:00:00,26.6,42,Clear
Chennai,2024-01-18 11:00:00,28.7,43,Fog
Chennai,2024-01-18 12:00:00,33.6,63,Clouds
Chennai,2024-01-18 13:00:00,32.5,51,Storm
Chennai,2024-01-18 14:00:00,23.7,74,Clear
Chennai,2024-01-18 15:00:00,23.7,46,Clouds
Chennai,2024-01-18 16:00:00,32.6,70,Fog
Chennai,2024-01-18 17:00:00,26.9,73,Clouds
Chennai,2024-01-18 18:00:00,35.0,89,Clouds
Chennai,2024-01-18 19:00:00,23.6,43,Clear
Chennai,2024-01-18 20:00:00,32.6,81,Fog
Chennai,2024-01-18 21:00:00,31.7,60,Rain
Chennai,2024-01-18 22:00:00,28.7,88,Storm
Chennai,2024-01-18 23:00:00,32.9,49,Clear
Chennai,2024-01-19 00:00:00,27.1,73,Clouds
Chennai,2024-01-19 01:00:00,24.2,47,Rain
Chennai,2024-01-19 02:00:00,30.6,59,Clouds
Chennai,2024-01-19 03:00:00,22.6,41,Clouds
Chennai,2024-01-19 04:00:00,28.2,62,Clear
Chennai,2024-01-19 05:00:00,30.4,60,Rain
Chennai,2024-01-19 06:00:00,22.4,61,Clear
Chennai,2024-01-19 07:00:00,33.1,47,Clear
Chennai,2024-01-19 08:00:00,31.6,57,Clear
Chennai,2024-01-19 09:00:00,32.9,43,Clouds
Chennai,2024-01-19 10:00:00,29.5,49,Storm
Chennai,2024-01-19 11:00:00,23.6,42,Clear
Chennai,2024-01-19 12:00:00,34.6,40,Fog
Chennai,2024-01-19 13:00:00,28.1,73,Clouds
Chennai,2024-01-19 14:00:00,27.0,78,Rain
Chennai,2024-01-19 15:00:00,23.9,87,Clear
Chennai,2024-01-19 16:00:00,24.5,80,Storm
Chennai,2024-01-19 17:00:00,32.3,51,Clear
Chennai,2024-01-19 18:00:00,23.0,55,Rain
Chennai,2024-01-19 19:00:00,25.8,79,Clear
Chennai,2024-01-19 20:00:00,26.3,63,Clear
Chennai,2024-01-19 21:00:00,29.0,65,Clouds
Chennai,2024-01-19 22:00:00,27.9,41,Clear
Chennai,2024-01-19 23:00:00,27.3,82,Storm
Chennai,2024-01-20 00:00:00,31.1,43,Clear
Chennai,2024-01-20 01:00:00,32.9,56,Rain
Chennai,2024-01-20 02:00:00,31.3,78,Storm
Chennai,2024-01-20 03:00:00,29.7,67,Clear
Chennai,2024-01-20 04:00:00,28.8,54,Clouds
Chennai,2024-01-20 05:00:00,28.5,68,Clouds
Chennai,2024-01-20 06:00:00,23.3,46,Clear
Chennai,2024-01-20 07:00:00,33.0,81,Clouds
Chennai,2024-01-20 08:00:00,29.4,74,Fog
Chennai,2024-01-20 09:00:00,32.6,61,Rain
Chennai,2024-01-20 10:00:00,24.8,86,Clear
Chennai,2024-01-20 11:00:00,26.9,86,Clear
Chennai,2024-01-20 12:00:00,23.5,75,Storm
Chennai,2024-01-20 13:00:00,33.5,85,Clear
Chennai,2024-01-20 14:00:00,29.9,57,Fog
Chennai,2024-01-20 15:00:00,33.6,66,Clear
Chennai,2024-01-20 16:00:00,30.6,84,Rain
Chennai,2024-01-20 17:00:00,31.3,63,Storm
Chennai,2024-01-20 18:00:00,22.7,45,Clear
Chennai,2024-01-20 19:00:00,23.0,44,Fog
Chennai,2024-01-20 20:00:00,30.0,77,Clouds
Chennai,2024-01-20 21:00:00,22.5,75,Rain
Chennai,2024-01-20 22:00:00,30.3,87,Clear
Chennai,2024-01-20 23:00:00,25.1,87,Clear
Chennai,2024-01-21 00:00:00,25.6,74,Clear
Chennai,2024-01-21 01:00:00,31.3,70,Clouds
Chennai,2024-01-21 02:00:00,26.9,53,Clear
Chennai,2024-01-21 03:00:00,34.4,48,Rain
Chennai,2024-01-21 04:00:00,32.1,84,Rain
Chennai,2024-01-21 05:00:00,22.5,80,Clear
Chennai,2024-01-21 06:00:00,27.4,46,Rain
Chennai,2024-01-21 07:00:00,31.6,60,Clear
Chennai,2024-01-21 08:00:00,28.7,78,Clear
Chennai,2024-01-21 09:00:00,30.3,73,Clouds
Chennai,2024-01-21 10:00:00,33.4,79,Rain
Chennai,2024-01-21 11:00:00,30.1,53,Clear
Chennai,2024-01-21 12:00:00,32.1,51,Clouds
Chennai,2024-01-21 13:00:00,23.5,54,Clear
Chennai,2024-01-21 14:00:00,28.7,78,Clouds
Chennai,2024-01-21 15:00:00,23.1,56,Clouds
Chennai,2024-01-21 16:00:00,33.5,63,Clear
Chennai,2024-01-21 17:00:00,26.5,59,Clear
Chennai,2024-01-21 18:00:00,25.8,60,Clear
Chennai,2024-01-21 19:00:00,31.6,51,Clear
Chennai,2024-01-21 20:00:00,24.3,50,Clear
Chennai,2024-01-21 21:00:00,22.3,54,Clear
Chennai,2024-01-21 22:00:00,32.5,84,Clear
Chennai,2024-01-21 23:00:00,27.1,85,Clear
Chennai,2024-01-22 00:00:00,22.0,62,Clear
Chennai,2024-01-22 01:00:00,33.2,79,Clouds
Chennai,2024-01-22 02:00:00,22.7,58,Clear
Chennai,2024-01-22 03:00:00,34.6,78,Clear
Chennai,2024-01-22 04:00:00,31.1,40,Fog
Chennai,2024-01-22 05:00:00,31.8,72,Rain
Chennai,2024-01-22 06:00:00,28.1,81,Clear
Chennai,2024-01-22 07:00:00,33.4,82,Rain
Chennai,2024-01-22 08:00:00,26.5,65,Rain
Chennai,2024-01-22 09:00:00,23.0,83,Clear
Chennai,2024-01-22 10:00:00,32.3,59,Clear
Chennai,2024-01-22 11:00:00,27.8,71,Clear
Chennai,2024-01-22 12:00:00,27.8,80,Fog
Chennai,2024-01-22 13:00:00,22.8,67,Clear
Chennai,2024-01-22 14:00:00,32.0,68,Clouds
Chennai,2024-01-22 15:00:00,25.4,80,Clear
Chennai,2024-01-22 16:00:00,27.1,58,Clear
Chennai,2024-01-22 17:00:00,22.4,51,Clear
Chennai,2024-01-22 18:00:00,26.8,59,Clear
Chennai,2024-01-22 19:00:00,34.3,50,Clear
Chennai,2024-01-22 20:00:00,25.0,53,Clear
Chennai,2024-01-22 21:00:00,33.2,73,Clear
Chennai,2024-01-22 22:00:00,28.7,68,Rain
Chennai,2024-01-22 23:00:00,26.4,66,Clear
Chennai,2024-01-23 00:00:00,26.7,63,Clouds
Chennai,2024-01-23 01:00:00,29.9,60,Clouds
Chennai,2024-01-23 02:00:00,25.2,69,Clear
Chennai,2024-01-23 03:00:00,33.8,71,Clear
Chennai,2024-01-23 04:00:00,27.2,42,Clear
Chennai,2024-01-23 05:00:00,33.7,76,Clouds
Chennai,2024-01-23 06:00:00,33.5,49,Clear
Chennai,2024-01-23 07:00:00,28.2,64,Clouds
Chennai,2024-01-23 08:00:00,24.7,48,Clouds
Chennai,2024-01-23 09:00:00,27.0,54,Fog
Chennai,2024-01-23 10:00:00,30.4,89,Rain
Chennai,2024-01-23 11:00:00,23.2,48,Clear
Chennai,2024-01-23 12:00:00,33.0,70,Clear
Chennai,2024-01-23 13:00:00,22.1,49,Fog
Chennai,2024-01-23 14:00:00,24.8,63,Clouds
Chennai,2024-01-23 15:00:00,28.3,49,Clouds
Chennai,2024-01-23 16:00:00,23.6,73,Clouds
Chennai,2024-01-23 17:00:00,28.0,66,Clear
Chennai,2024-01-23 18:00:00,30.6,88,Clouds
Chennai,2024-01-23 19:00:00,31.5,83,Clouds
Chennai,2024-01-23 20:00:00,24.4,76,Clear
Chennai,2024-01-23 21:00:00,26.8,63,Clouds
Chennai,2024-01-23 22:00:00,28.2,54,Fog
Chennai,2024-01-23 23:00:00,31.5,47,Clear
Chennai,2024-01-24 00:00:00,27.3,86,Rain
Chennai,2024-01-24 01:00:00,30.0,81,Clear
Chennai,2024-01-24 02:00:00,23.3,63,Clear
Chennai,2024-01-24 03:00:00,25.7,67,Rain
Chennai,2024-01-24 04:00:00,30.6,60,Clear
Chennai,2024-01-24 05:00:00,24.4,67,Rain
Chennai,2024-01-24 06:00:00,28.6,68,Rain
Chennai,2024-01-24 07:00:00,28.6,72,Rain
Chennai,2024-01-24 08:00:00,29.8,49,Clear
Chennai,2024-01-24 09:00:00,27.1,88,Rain
Chennai,2024-01-24 10:00:00,30.2,79,Clear
Chennai,2024-01-24 11:00:00,28.3,69,Rain
Chennai,2024-01-24 12:00:00,27.8,87,Clear
Chennai,2024-01-24 13:00:00,25.4,53,Clouds
Chennai,2024-01-24 14:00:00,33.5,43,Clear
Chennai,2024-01-24 15:00:00,24.7,79,Clear
Chennai,2024-01-24 16:00:00,33.8,84,Rain
Chennai,2024-01-24 17:00:00,27.2,43,Fog
Chennai,2024-01-24 18:00:00,35.0,82,Clouds
Chennai,2024-01-24 19:00:00,25.9,61,Clear
Chennai,2024-01-24 20:00:00,33.9,49,Clear
Chennai,2024-01-24 21:00:00,31.3,43,Clouds
Chennai,2024-01-24 22:00:00,27.8,55,Clear
Chennai,2024-01-24 23:00:00,27.1,71,Clear
Chennai,2024-01-25 00:00:00,27.1,67,Fog
Chennai,2024-01-25 01:00:00,27.1,50,Clear
Chennai,2024-01-25 02:00:00,31.0,82,Rain
Chennai,2024-01-25 03:00:00,27.4,50,Fog
Chennai,2024-01-25 04:00:00,25.3,57,Clear
Chennai,2024-01-25 05:00:00,34.1,87,Clouds
Chennai,2024-01-25 06:00:00,32.5,65,Clouds
Chennai,2024-01-25 07:00:00,27.1,70,Clear
Chennai,2024-01-25 08:00:00,25.0,73,Clear
Chennai,2024-01-25 09:00:00,33.4,51,Rain
Chennai,2024-01-25 10:00:00,26.5,73,Rain
Chennai,2024-01-25 11:00:00,32.9,53,Clouds
Chennai,2024-01-25 12:00:00,34.5,83,Clear
Chennai,2024-01-25 13:00:00,27.3,71,Clear
Chennai,2024-01-25 14:00:00,30.6,52,Clear
Chennai,2024-01-25 15:00:00,29.5,68,Clear
Chennai,2024-01-25 16:00:00,24.1,86,Fog
Chennai,2024-01-25 17:00:00,34.0,46,Clear
Chennai,2024-01-25 18:00:00,22.1,77,Clear
Chennai,2024-01-25 19:00:00,23.1,49,Clear
Chennai,2024-01-25 20:00:00,25.4,86,Clear
Chennai,2024-01-25 21:00:00,34.7,57,Storm
Chennai,2024-01-25 22:00:00,33.5,59,Clear
Chennai,2024-01-25 23:00:00,34.2,66,Clear
Chennai,2024-01-26 00:00:00,30.3,46,Clouds
Chennai,2024-01-26 01:00:00,24.4,79,Clouds
Chennai,2024-01-26 02:00:00,33.0,72,Clear
Chennai,2024-01-26 03:00:00,23.2,54,Rain
Chennai,2024-01-26 04:00:00,31.1,42,Clouds
Chennai,2024-01-26 05:00:00,31.8,52,Clear
Chennai,2024-01-26 06:00:00,32.9,53,Fog
Chennai,2024-01-26 07:00:00,33.0,85,Clear
Chennai,2024-01-26 08:00:00,27.6,52,Clouds
Chennai,2024-01-26 09:00:00,27.1,40,Clouds
Chennai,2024-01-26 10:00:00,32.9,46,Clear
Chennai,2024-01-26 11:00:00,32.6,48,Clouds
Chennai,2024-01-26 12:00:00,23.0,68,Clear
Chennai,2024-01-26 13:00:00,29.7,89,Rain
Chennai,2024-01-26 14:00:00,27.6,83,Clouds
Chennai,2024-01-26 15:00:00,25.0,88,Storm
Chennai,2024-01-26 16:00:00,30.5,43,Clear
Chennai,2024-01-26 17:00:00,22.2,70,Clouds
Chennai,2024-01-26 18:00:00,32.9,41,Clear
Chennai,2024-01-26 19:00:00,30.6,71,Clouds
Chennai,2024-01-26 20:00:00,27.9,70,Clear
Chennai,2024-01-26 21:00:00,25.4,73,Clouds
Chennai,2024-01-26 22:00:00,31.3,83,Clear
Chennai,2024-01-26 23:00:00,25.5,57,Clouds
Chennai,2024-01-27 00:00:00,27.9,69,Rain
Chennai,2024-01-27 01:00:00,24.4,69,Clear
Chennai,2024-01-27 02:00:00,32.5,68,Clear
Chennai,2024-01-27 03:00:00,30.3,57,Clear
Chennai,2024-01-27 04:00:00,22.2,77,Clouds
Chennai,2024-01-27 05:00:00,28.6,87,Clear
Chennai,2024-01-27 06:00:00,35.0,65,Fog
Chennai,2024-01-27 07:00:00,28.8,66,Clouds
Chennai,2024-01-27 08:00:00,33.9,76,Clouds
Chennai,2024-01-27 09:00:00,29.3,71,Clouds
Chennai,2024-01-27 10:00:00,22.9,62,Rain
Chennai,2024-01-27 11:00:00,28.8,50,Rain
Chennai,2024-01-27 12:00:00,26.3,43,Clear
Chennai,2024-01-27 13:00:00,23.1,49,Clear
Chennai,2024-01-27 14:00:00,28.1,43,Clear
Chennai,2024-01-27 15:00:00,33.8,51,Rain
Chennai,2024-01-27 16:00:00,24.8,69,Rain
Chennai,2024-01-27 17:00:00,27.8,51,Clouds
Chennai,2024-01-27 18:00:00,23.5,62,Clouds
Chennai,2024-01-27 19:00:00,31.7,41,Clear
Chennai,2024-01-27 20:00:00,24.6,79,Clear
Chennai,2024-01-27 21:00:00,29.9,61,Clear
Chennai,2024-01-27 22:00:00,27.0,63,Clouds
Chennai,2024-01-27 23:00:00,31.9,80,Clouds
Chennai,2024-01-28 00:00:00,30.5,47,Rain
Chennai,2024-01-28 01:00:00,22.7,88,Clear
Chennai,2024-01-28 02:00:00,31.3,77,Clear
Chennai,2024-01-28 03:00:00,29.1,62,Clear
Chennai,2024-01-28 04:00:00,26.6,48,Rain
Chennai,2024-01-28 05:00:00,30.9,54,Clouds
Chennai,2024-01-28 06:00:00,32.2,65,Clear
Chennai,2024-01-28 07:00:00,28.3,63,Clouds
Chennai,2024-01-28 08:00:00,26.6,68,Clear
Chennai,2024-01-28 09:00:00,29.6,76,Clouds
Chennai,2024-01-28 10:00:00,26.9,40,Clear
Chennai,2024-01-28 11:00:00,25.1,82,Rain
Chennai,2024-01-28 12:00:00,23.3,82,Clear
Chennai,2024-01-28 13:00:00,31.0,73,Clear
Chennai,2024-01-28 14:00:00,34.4,42,Clouds
Chennai,2024-01-28 15:00:00,24.3,77,Clouds
Chennai,2024-01-28 16:00:00,25.0,64,Clouds
Chennai,2024-01-28 17:00:00,22.5,58,Clear
Chennai,2024-01-28 18:00:00,33.6,69,Clouds
Chennai,2024-01-28 19:00:00,24.2,62,Clear
Chennai,2024-01-28 20:00:00,29.4,83,Clouds
Chennai,2024-01-28 21:00:00,24.3,61,Clear
Chennai,2024-01-28 22:00:00,34.0,83,Clear
Chennai,2024-01-28 23:00:00,27.4,60,Clouds
Chennai,2024-01-29 00:00:00,24.4,67,Clear
Chennai,2024-01-29 01:00:00,33.5,46,Clear
Chennai,2024-01-29 02:00:00,24.5,61,Clear
Chennai,2024-01-29 03:00:00,30.1,47,Rain
Chennai,2024-01-29 04:00:00,34.3,52,Clouds
Chennai,2024-01-29 05:00:00,32.2,78,Clear
Chennai,2024-01-29 06:00:00,30.4,71,Clear
Chennai,2024-01-29 07:00:00,30.0,80,Clouds
Chennai,2024-01-29 08:00:00,25.6,47,Clear
Chennai,2024-01-29 09:00:00,32.9,55,Clear
Chennai,2024-01-29 10:00:00,33.9,55,Fog
Chennai,2024-01-29 11:00:00,30.6,55,Rain
Chennai,2024-01-29 12:00:00,24.8,72,Clouds
Chennai,2024-01-29 13:00:00,22.0,52,Rain
Chennai,2024-01-29 14:00:00,23.6,89,Clear
Chennai,2024-01-29 15:00:00,26.0,48,Clear
Chennai,2024-01-29 16:00:00,27.1,56,Fog
Chennai,2024-01-29 17:00:00,24.7,60,Storm
Chennai,2024-01-29 18:00:00,26.0,77,Clear
Chennai,2024-01-29 19:00:00,22.5,51,Clear
Chennai,2024-01-29 20:00:00,34.4,47,Clear
Chennai,2024-01-29 21:00:00,32.5,45,Clear
Chennai,2024-01-29 22:00:00,30.1,67,Rain
Chennai,2024-01-29 23:00:00,32.5,58,Clear
Chennai,2024-01-30 00:00:00,27.6,46,Clear
Chennai,2024-01-30 01:00:00,24.8,59,Clouds
Chennai,2024-01-30 02:00:00,29.5,87,Rain
Chennai,2024-01-30 03:00:00,32.3,66,Clear
Chennai,2024-01-30 04:00:00,31.0,46,Clear
Chennai,2024-01-30 05:00:00,30.0,78,Fog
Chennai,2024-01-30 06:00:00,34.3,59,Clear
Chennai,2024-01-30 07:00:00,22.3,57,Rain
Chennai,2024-01-30 08:00:00,34.4,79,Clear
Chennai,2024-01-30 09:00:00,26.8,72,Storm
Chennai,2024-01-30 10:00:00,27.9,83,Clear
Chennai,2024-01-30 11:00:00,26.6,83,Clear
Chennai,2024-01-30 12:00:00,24.8,65,Clear
Chennai,2024-01-30 13:00:00,31.1,51,Clouds
Chennai,2024-01-30 14:00:00,25.1,71,Clear
Chennai,2024-01-30 15:00:00,23.8,67,Clear
