city,timestamp,traffic_level,avg_speed_kmph
Chennai,2024-01-17 04:00:00,1,27.2
Chennai,2024-01-17 05:00:00,3,37.4
Chennai,2024-01-17 06:00:00,2,34.4
Chennai,2024-01-17 07:00:00,3,20.9
Chennai,2024-01-17 08:00:00,2,29.2
Chennai,2024-01-17 09:00:00,3,25.7
Chennai,2024-01-17 10:00:00,2,14.2
Chennai,2024-01-17 11:00:00,1,13.0
Chennai,2024-01-17 12:00:00,3,31.6
Chennai,2024-01-17 13:00:00,3,39.1
Chennai,2024-01-17 14:00:00,2,17.8
Chennai,2024-01-17 15:00:00,3,17.3
Chennai,2024-01-17 16:00:00,1,37.1
Chennai,2024-01-17 17:00:00,2,23.9
Chennai,2024-01-17 18:00:00,3,41.7
Chennai,2024-01-17 19:00:00,1,37.9
Chennai,2024-01-17 20:00:00,2,41.4
Chennai,2024-01-17 21:00:00,2,36.1
Chennai,2024-01-17 22:00:00,4,16.8
Chennai,2024-01-17 23:00:00,1,13.5
Chennai,2024-01-18 00:00:00,2,29.6
Chennai,2024-01-18 01:00:00,1,10.7
Chennai,2024-01-18 02:00:00,1,37.8
Chennai,2024-01-18 03:00:00,3,13.9
Chennai,2024-01-18 04:00:00,1,29.4
Chennai,2024-01-18 05:00:00,2,42.4
Chennai,2024-01-18 06:00:00,2,13.3
Chennai,2024-01-18 07:00:00,2,29.0
Chennai,2024-01-18 08:00:00,2,13.0
Chennai,2024-01-18 09:00:00,1,44.9
Chennai,2024-01-18 10:00:00,2,23.2
Chennai,2024-01-18 11:00:00,3,13.1
Chennai,2024-01-18 12:00:00,2,26.3
Chennai,2024-01-18 13:00:00,3,42.8
Chennai,2024-01-18 14:00:00,1,21.3
Chennai,2024-01-18 15:00:00,3,24.5
Chennai,2024-01-18 16:00:00,4,18.2
Chennai,2024-01-18 17:00:00,1,30.3
Chennai,2024-01-18 18:00:00,3,16.8
Chennai,2024-01-18 19:00:00,2,36.2
Chennai,2024-01-18 20:00:00,1,23.1
Chennai,2024-01-18 21:00:00,1,22.2
Chennai,2024-01-18 22:00:00,2,35.6
Chennai,2024-01-18 23:00:00,2,41.1
Chennai,2024-01-19 00:00:00,2,31.4
Chennai,2024-01-19 01:00:00,1,29.7
Chennai,2024-01-19 02:00:00,2,34.5
Chennai,2024-01-19 03:00:00,3,27.2
Chennai,2024-01-19 04:00:00,1,43.9
Chennai,2024-01-19 05:00:00,3,42.7
Chennai,2024-01-19 06:00:00,2,44.8
Chennai,2024-01-19 07:00:00,2,41.0
Chennai,2024-01-19 08:00:00,1,34.6
Chennai,2024-01-19 09:00:00,2,20.3
Chennai,2024-01-19 10:00:00,1,22.9
Chennai,2024-01-19 11:00:00,1,40.0
Chennai,2024-01-19 12:00:00,1,18.6
Chennai,2024-01-19 13:00:00,2,13.4
Chennai,2024-01-19 14:00:00,2,12.4
Chennai,2024-01-19 15:00:00,1,30.9
Chennai,2024-01-19 16:00:00,3,36.3
Chennai,2024-01-19 17:00:00,1,12.9
Chennai,2024-01-19 18:00:00,4,32.4
Chennai,2024-01-19 19:00:00,2,23.8
Chennai,2024-01-19 20:00:00,1,18.1
Chennai,2024-01-19 21:00:00,1,17.6
Chennai,2024-01-19 22:00:00,1,32.0
Chennai,2024-01-19 23:00:00,2,18.0
Chennai,2024-01-20 00:00:00,3,16.0
Chennai,2024-01-20 01:00:00,1,20.8
Chennai,2024-01-20 02:00:00,1,25.2
Chennai,2024-01-20 03:00:00,2,41.0
Chennai,2024-01-20 04:00:00,3,39.1
Chennai,2024-01-20 05:00:00,4,15.5
Chennai,2024-01-20 06:00:00,2,32.5
Chennai,2024-01-20 07:00:00,3,22.3
Chennai,2024-01-20 08:00:00,1,34.7
Chennai,2024-01-20 09:00:00,1,36.4
Chennai,2024-01-20 10:00:00,2,22.1
Chennai,2024-01-20 11:00:00,3,35.4
Chennai,2024-01-20 12:00:00,4,33.9
Chennai,2024-01-20 13:00:00,1,37.3
Chennai,2024-01-20 14:00:00,4,20.7
Chennai,2024-01-20 15:00:00,1,31.9
Chennai,2024-01-20 16:00:00,1,27.3
Chennai,2024-01-20 17:00:00,2,24.4
Chennai,2024-01-20 18:00:00,1,39.8
Chennai,2024-01-20 19:00:00,1,34.4
Chennai,2024-01-20 20:00:00,1,15.4
Chennai,2024-01-20 21:00:00,1,12.5
Chennai,2024-01-20 22:00:00,2,19.7
Chennai,2024-01-20 23:00:00,3,28.8
Chennai,2024-01-21 00:00:00,3,16.5
Chennai,2024-01-21 01:00:00,2,26.7
Chennai,2024-01-21 02:00:00,2,39.0
Chennai,2024-01-21 03:00:00,1,15.0
Chennai,2024-01-21 04:00:00,1,33.2
Chennai,2024-01-21 05:00:00,1,42.0
Chennai,2024-01-21 06:00:00,2,42.4
Chennai,2024-01-21 07:00:00,1,39.4
Chennai,2024-01-21 08:00:00,4,41.9
Chennai,2024-01-21 09:00:00,1,19.1
Chennai,2024-01-21 10:00:00,3,30.3
Chennai,2024-01-21 11:00:00,1,11.2
Chennai,2024-01-21 12:00:00,2,38.7
Chennai,2024-01-21 13:00:00,3,44.9
Chennai,2024-01-21 14:00:00,2,35.2
Chennai,2024-01-21 15:00:00,3,40.3
Chennai,2024-01-21 16:00:00,2,19.5
Chennai,2024-01-21 17:00:00,2,24.0
Chennai,2024-01-21 18:00:00,1,14.9
Chennai,2024-01-21 19:00:00,2,25.1
Chennai,2024-01-21 20:00:00,1,27.9
Chennai,2024-01-21 21:00:00,2,17.0
Chennai,2024-01-21 22:00:00,2,29.5
Chennai,2024-01-21 23:00:00,3,28.3
Chennai,2024-01-22 00:00:00,1,39.7
Chennai,2024-01-22 01:00:00,3,10.7
Chennai,2024-01-22 02:00:00,4,12.6
Chennai,2024-01-22 03:00:00,3,18.6
Chennai,2024-01-22 04:00:00,1,30.6
Chennai,2024-01-22 05:00:00,4,16.1
Chennai,2024-01-22 06:00:00,2,32.1
Chennai,2024-01-22 07:00:00,4,31.4
Chennai,2024-01-22 08:00:00,2,15.7
Chennai,2024-01-22 09:00:00,2,32.5
Chennai,2024-01-22 10:00:00,4,38.8
Chennai,2024-01-22 11:00:00,1,32.5
Chennai,2024-01-22 12:00:00,2,31.7
Chennai,2024-01-22 13:00:00,2,15.7
Chennai,2024-01-22 14:00:00,2,25.9
Chennai,2024-01-22 15:00:00,2,29.8
Chennai,2024-01-22 16:00:00,3,12.5
Chennai,2024-01-22 17:00:00,3,21.8
Chennai,2024-01-22 18:00:00,3,34.0
Chennai,2024-01-22 19:00:00,1,22.4
Chennai,2024-01-22 20:00:00,2,28.6
Chennai,2024-01-22 21:00:00,2,13.3
Chennai,2024-01-22 22:00:00,1,33.4
Chennai,2024-01-22 23:00:00,1,18.6
Chennai,2024-01-23 00:00:00,4,38.0
Chennai,2024-01-23 01:00:00,2,27.5
Chennai,2024-01-23 02:00:00,2,11.6
Chennai,2024-01-23 03:00:00,4,37.9
Chennai,2024-01-23 04:00:00,1,14.2
Chennai,2024-01-23 05:00:00,2,43.8
Chennai,2024-01-23 06:00:00,1,21.9
Chennai,2024-01-23 07:00:00,1,22.0
Chennai,2024-01-23 08:00:00,1,38.7
Chennai,2024-01-23 09:00:00,1,22.1
Chennai,2024-01-23 10:00:00,3,44.7
Chennai,2024-01-23 11:00:00,1,41.9
Chennai,2024-01-23 12:00:00,1,19.0
Chennai,2024-01-23 13:00:00,2,30.2
Chennai,2024-01-23 14:00:00,4,12.0
Chennai,2024-01-23 15:00:00,1,35.1
Chennai,2024-01-23 16:00:00,1,22.7
Chennai,2024-01-23 17:00:00,4,41.2
Chennai,2024-01-23 18:00:00,2,14.4
Chennai,2024-01-23 19:00:00,2,38.0
Chennai,2024-01-23 20:00:00,1,16.5
Chennai,2024-01-23 21:00:00,3,43.3
Chennai,2024-01-23 22:00:00,1,26.2
Chennai,2024-01-23 23:00:00,1,32.1
Chennai,2024-01-24 00:00:00,2,38.2
Chennai,2024-01-24 01:00:00,3,13.9
Chennai,2024-01-24 02:00:00,2,28.0
Chennai,2024-01-24 03:00:00,3,18.7
Chennai,2024-01-24 04:00:00,2,40.3
Chennai,2024-01-24 05:00:00,3,42.9
Chennai,2024-01-24 06:00:00,2,27.5
Chennai,2024-01-24 07:00:00,4,22.6
Chennai,2024-01-24 08:00:00,3,29.6
Chennai,2024-01-24 09:00:00,3,35.9
Chennai,2024-01-24 10:00:00,4,15.0
Chennai,2024-01-24 11:00:00,3,18.8
Chennai,2024-01-24 12:00:00,2,19.4
Chennai,2024-01-24 13:00:00,2,42.3
Chennai,2024-01-24 14:00:00,2,32.0
Chennai,2024-01-24 15:00:00,1,20.9
Chennai,2024-01-24 16:00:00,2,14.8
Chennai,2024-01-24 17:00:00,1,23.8
Chennai,2024-01-24 18:00:00,2,20.8
Chennai,2024-01-24 19:00:00,3,13.8
Chennai,2024-01-24 20:00:00,1,39.9
Chennai,2024-01-24 21:00:00,2,22.1
Chennai,2024-01-24 22:00:00,4,28.8
Chennai,2024-01-24 23:00:00,3,29.4
Chennai,2024-01-25 00:00:00,4,35.3
Chennai,2024-01-25 01:00:00,2,22.6
Chennai,2024-01-25 02:00:00,2,10.7
Chennai,2024-01-25 03:00:00,2,11.9
Chennai,2024-01-25 04:00:00,1,40.0
Chennai,2024-01-25 05:00:00,2,44.6
Chennai,2024-01-25 06:00:00,3,30.1
Chennai,2024-01-25 07:00:00,2,40.8
Chennai,2024-01-25 08:00:00,4,14.7
Chennai,2024-01-25 09:00:00,2,22.6
Chennai,2024-01-25 10:00:00,2,30.8
Chennai,2024-01-25 11:00:00,1,16.4
Chennai,2024-01-25 12:00:00,2,29.9
Chennai,2024-01-25 13:00:00,1,12.8
Chennai,2024-01-25 14:00:00,2,34.5
Chennai,2024-01-25 15:00:00,1,43.3
Chennai,2024-01-25 16:00:00,2,33.9
Chennai,2024-01-25 17:00:00,2,39.9
Chennai,2024-01-25 18:00:00,1,18.4
Chennai,2024-01-25 19:00:00,3,19.5
Chennai,2024-01-25 20:00:00,1,36.3
Chennai,2024-01-25 21:00:00,3,10.8
Chennai,2024-01-25 22:00:00,2,30.9
Chennai,2024-01-25 23:00:00,4,18.7
Chennai,2024-01-26 00:00:00,4,42.9
Chennai,2024-01-26 01:00:00,2,13.7
Chennai,2024-01-26 02:00:00,3,17.7
Chennai,2024-01-26 03:00:00,3,23.0
Chennai,2024-01-26 04:00:00,2,41.9
Chennai,2024-01-26 05:00:00,2,27.7
Chennai,2024-01-26 06:00:00,4,23.0
Chennai,2024-01-26 07:00:00,2,27.6
Chennai,2024-01-26 08:00:00,1,31.9
Chennai,2024-01-26 09:00:00,3,17.6
Chennai,2024-01-26 10:00:00,2,18.0
Chennai,2024-01-26 11:00:00,2,40.1
Chennai,2024-01-26 12:00:00,2,38.2
Chennai,2024-01-26 13:00:00,2,31.2
Chennai,2024-01-26 14:00:00,1,15.1
Chennai,2024-01-26 15:00:00,3,37.0
Chennai,2024-01-26 16:00:00,3,28.9
Chennai,2024-01-26 17:00:00,2,21.5
Chennai,2024-01-26 18:00:00,2,44.6
Chennai,2024-01-26 19:00:00,1,34.5
Chennai,2024-01-26 20:00:00,1,13.4
Chennai,2024-01-26 21:00:00,2,30.3
Chennai,2024-01-26 22:00:00,2,38.8
Chennai,2024-01-26 23:00:00,2,18.2
Chennai,2024-01-27 00:00:00,2,24.4
Chennai,2024-01-27 01:00:00,1,42.1
Chennai,2024-01-27 02:00:00,1,15.6
Chennai,2024-01-27 03:00:00,4,13.5
Chennai,2024-01-27 04:00:00,2,14.2
Chennai,2024-01-27 05:00:00,1,42.6
Chennai,2024-01-27 06:00:00,2,43.3
Chennai,2024-01-27 07:00:00,1,39.5
Chennai,2024-01-27 08:00:00,3,15.2
Chennai,2024-01-27 09:00:00,1,28.1
Chennai,2024-01-27 10:00:00,2,21.9
Chennai,2024-01-27 11:00:00,3,31.9
Chennai,2024-01-27 12:00:00,3,38.1
Chennai,2024-01-27 13:00:00,3,31.0
Chennai,2024-01-27 14:00:00,3,37.6
Chennai,2024-01-27 15:00:00,1,32.9
Chennai,2024-01-27 16:00:00,2,34.9
Chennai,2024-01-27 17:00:00,2,27.0
Chennai,2024-01-27 18:00:00,1,31.8
Chennai,2024-01-27 19:00:00,2,17.4
Chennai,2024-01-27 20:00:00,1,34.6
Chennai,2024-01-27 21:00:00,2,27.8
Chennai,2024-01-27 22:00:00,4,14.4
Chennai,2024-01-27 23:00:00,1,21.2
Chennai,2024-01-28 00:00:00,3,12.3
Chennai,2024-01-28 01:00:00,2,36.3
Chennai,2024-01-28 02:00:00,3,40.1
Chennai,2024-01-28 03:00:00,1,37.0
Chennai,2024-01-28 04:00:00,1,14.4
Chennai,2024-01-28 05:00:00,2,44.8
Chennai,2024-01-28 06:00:00,1,30.5
Chennai,2024-01-28 07:00:00,2,18.5
Chennai,2024-01-28 08:00:00,1,35.2
Chennai,2024-01-28 09:00:00,2,28.7
Chennai,2024-01-28 10:00:00,4,14.0
Chennai,2024-01-28 11:00:00,1,23.6
Chennai,2024-01-28 12:00:00,2,15.4
Chennai,2024-01-28 13:00:00,1,10.3
Chennai,2024-01-28 14:00:00,1,31.2
Chennai,2024-01-28 15:00:00,2,28.0
Chennai,2024-01-28 16:00:00,3,10.1
Chennai,2024-01-28 17:00:00,4,16.9
Chennai,2024-01-28 18:00:00,3,38.5
Chennai,2024-01-28 19:00:00,2,36.7
Chennai,2024-01-28 20:00:00,2,34.0
Chennai,2024-01-28 21:00:00,3,11.4
Chennai,2024-01-28 22:00:00,2,36.8
Chennai,2024-01-28 23:00:00,2,38.8
Chennai,2024-01-29 00:00:00,3,15.3
Chennai,2024-01-29 01:00:00,2,39.2
Chennai,2024-01-29 02:00:00,3,31.8
Chennai,2024-01-29 03:00:00,1,44.5
Chennai,2024-01-29 04:00:00,3,14.4
Chennai,2024-01-29 05:00:00,3,44.4
Chennai,2024-01-29 06:00:00,1,26.1
Chennai,2024-01-29 07:00:00,2,30.7
Chennai,2024-01-29 08:00:00,3,41.6
Chennai,2024-01-29 09:00:00,2,39.3
Chennai,2024-01-29 10:00:00,3,26.9
Chennai,2024-01-29 11:00:00,2,40.0
Chennai,2024-01-29 12:00:00,4,29.9
Chennai,2024-01-29 13:00:00,1,36.8
Chennai,2024-01-29 14:00:00,3,33.6
Chennai,2024-01-29 15:00:00,4,18.6
Chennai,2024-01-29 16:00:00,1,17.2
Chennai,2024-01-29 17:00:00,1,39.6
Chennai,2024-01-29 18:00:00,3,12.1
Chennai,2024-01-29 19:00:00,1,20.2
Chennai,2024-01-29 20:00:00,2,11.8
Chennai,2024-01-29 21:00:00,2,17.1
Chennai,2024-01-29 22:00:00,1,26.6
Chennai,2024-01-29 23:00:00,2,27.4
Chennai,2024-01-30 00:00:00,2,13.2
Chennai,2024-01-30 01:00:00,2,21.8
Chennai,2024-01-30 02:00:00,4,17.4
Chennai,2024-01-30 03:00:00,2,40.4
Chennai,2024-01-30 04:00:00,3,34.8
Chennai,2024-01-30 05:00:00,2,28.9
Chennai,2024-01-30 06:00:00,1,35.7
Chennai,2024-01-30 07:00:00,1,38.3
Chennai,2024-01-30 08:00:00,2,27.4
Chennai,2024-01-30 09:00:00,2,19.5
Chennai,2024-01-30 10:00:00,3,26.7
Chennai,2024-01-30 11:00:00,3,28.4
Chennai,2024-01-30 12:00:00,2,44.6
Chennai,2024-01-30 13:00:00,1,25.3
Chennai,2024-01-30 14:00:00,3,14.2
Chennai,2024-01-30 15:00:00,2,35.7
Chennai,2024-01-30 16:00:00,1,25.0
Chennai,2024-01-30 17:00:00,1,39.1
Chennai,2024-01-30 18:00:00,4,34.6
Chennai,2024-01-30 19:00:00,2,31.6
Chennai,2024-01-30 20:00:00,1,12.3
Chennai,2024-01-30 21:00:00,2,32.5
Chennai,2024-01-30 22:00:00,1,20.4
Chennai,2024-01-30 23:00:00,2,44.6
Chennai,2024-01-31 00:00:00,2,15.0
Chennai,2024-01-31 01:00:00,2,16.6
Chennai,2024-01-31 02:00:00,2,36.9
Chennai,2024-01-31 03:00:00,1,34.1
Chennai,2024-01-31 04:00:00,1,42.6
Chennai,2024-01-31 05:00:00,2,14.4
Chennai,2024-01-31 06:00:00,2,11.1
Chennai,2024-01-31 07:00:00,2,20.4
Chennai,2024-01-31 08:00:00,1,18.0
Chennai,2024-01-31 09:00:00,3,10.3
Chennai,2024-01-31 10:00:00,1,28.2
Chennai,2024-01-31 11:00:00,2,39.2
Chennai,2024-01-31 12:00:00,3,37.4
Chennai,2024-01-31 13:00:00,3,26.6
Chennai,2024-01-31 14:00:00,1,33.8
Chennai,2024-01-31 15:00:00,1,29.0
Chennai,2024-01-31 16:00:00,1,10.6
Chennai,2024-01-31 17:00:00,1,26.0
Chennai,2024-01-31 18:00:00,1,33.1
Chennai,2024-01-31 19:00:00,1,12.1
Chennai,2024-01-31 20:00:00,2,32.6
Chennai,2024-01-31 21:00:00,2,22.9
Chennai,2024-01-31 22:00:00,1,28.8
Chennai,2024-01-31 23:00:00,1,15.5
Bangalore,2024-01-01 00:00:00,2,13.6
Bangalore,2024-01-01 01:00:00,1,33.4
Bangalore,2024-01-01 02:00:00,2,26.9
Bangalore,2024-01-01 03:00:00,1,40.2
Bangalore,2024-01-01 04:00:00,4,24.8
Bangalore,2024-01-01 05:00:00,2,43.1
Bangalore,2024-01-01 06:00:00,3,37.2
Bangalore,2024-01-01 07:00:00,3,15.3
Bangalore,2024-01-01 08:00:00,1,26.4
Bangalore,2024-01-01 09:00:00,2,41.5
Bangalore,2024-01-01 10:00:00,3,23.2
Bangalore,2024-01-01 11:00:00,1,38.2
Bangalore,2024-01-01 12:00:00,4,14.6
Bangalore,2024-01-01 13:00:00,1,32.1
Bangalore,2024-01-01 14:00:00,2,22.4
Bangalore,2024-01-01 15:00:00,2,35.8
Bangalore,2024-01-01 16:00:00,2,10.7
Bangalore,2024-01-01 17:00:00,1,28.9
Bangalore,2024-01-01 18:00:00,1,21.2
Bangalore,2024-01-01 19:00:00,4,43.3
Bangalore,2024-01-01 20:00:00,2,23.7
Bangalore,2024-01-01 21:00:00,2,44.3
Bangalore,2024-01-01 22:00:00,4,35.5
Bangalore,2024-01-01 23:00:00,2,11.8
Bangalore,2024-01-02 00:00:00,2,15.9
Bangalore,2024-01-02 01:00:00,3,22.8
Bangalore,2024-01-02 02:00:00,1,41.1
Bangalore,2024-01-02 03:00:00,3,30.7
Bangalore,2024-01-02 04:00:00,2,24.1
Bangalore,2024-01-02 05:00:00,1,19.7
Bangalore,2024-01-02 06:00:00,2,21.3
Bangalore,2024-01-02 07:00:00,2,18.5
Bangalore,2024-01-02 08:00:00,1,26.8
Bangalore,2024-01-02 09:00:00,3,42.6
Bangalore,2024-01-02 10:00:00,3,21.7
Bangalore,2024-01-02 11:00:00,2,44.3
Bangalore,2024-01-02 12:00:00,2,30.6
Bangalore,2024-01-02 13:00:00,3,14.1
Bangalore,2024-01-02 14:00:00,3,24.9
Bangalore,2024-01-02 15:00:00,3,34.8
Bangalore,2024-01-02 16:00:00,1,23.0
Bangalore,2024-01-02 17:00:00,1,13.0
Bangalore,2024-01-02 18:00:00,1,36.4
Bangalore,2024-01-02 19:00:00,3,14.8
Bangalore,2024-01-02 20:00:00,1,11.8
Bangalore,2024-01-02 21:00:00,2,41.4
Bangalore,2024-01-02 22:00:00,2,32.6
Bangalore,2024-01-02 23:00:00,3,30.2
Bangalore,2024-01-03 00:00:00,2,24.0
Bangalore,2024-01-03 01:00:00,3,37.2
Bangalore,2024-01-03 02:00:00,2,10.1
Bangalore,2024-01-03 03:00:00,2,15.9
Bangalore,2024-01-03 04:00:00,3,13.6
Bangalore,2024-01-03 05:00:00,2,13.2
Bangalore,2024-01-03 06:00:00,2,37.7
Bangalore,2024-01-03 07:00:00,3,20.0
Bangalore,2024-01-03 08:00:00,2,24.1
Bangalore,2024-01-03 09:00:00,2,26.7
Bangalore,2024-01-03 10:00:00,3,44.9
Bangalore,2024-01-03 11:00:00,3,17.2
Bangalore,2024-01-03 12:00:00,1,36.9
Bangalore,2024-01-03 13:00:00,1,18.9
Bangalore,2024-01-03 14:00:00,2,34.1
Bangalore,2024-01-03 15:00:00,3,31.2
Bangalore,2024-01-03 16:00:00,2,10.1
Bangalore,2024-01-03 17:00:00,2,14.0
Bangalore,2024-01-03 18:00:00,1,42.0
Bangalore,2024-01-03 19:00:00,3,17.5
Bangalore,2024-01-03 20:00:00,1,34.1
Bangalore,2024-01-03 21:00:00,2,37.0
Bangalore,2024-01-03 22:00:00,2,17.7
Bangalore,2024-01-03 23:00:00,1,40.0
Bangalore,2024-01-04 00:00:00,1,20.8
Bangalore,2024-01-04 01:00:00,4,23.6
Bangalore,2024-01-04 02:00:00,2,30.3
Bangalore,2024-01-04 03:00:00,4,32.3
Bangalore,2024-01-04 04:00:00,2,16.6
Bangalore,2024-01-04 05:00:00,4,38.2
Bangalore,2024-01-04 06:00:00,4,32.2
Bangalore,2024-01-04 07:00:00,2,25.1
Bangalore,2024-01-04 08:00:00,3,34.8
Bangalore,2024-01-04 09:00:00,4,33.4
Bangalore,2024-01-04 10:00:00,3,14.8
Bangalore,2024-01-04 11:00:00,1,39.9
Bangalore,2024-01-04 12:00:00,1,41.2
Bangalore,2024-01-04 13:00:00,1,18.6
Bangalore,2024-01-04 14:00:00,2,20.8
Bangalore,2024-01-04 15:00:00,1,30.4
Bangalore,2024-01-04 16:00:00,1,40.6
Bangalore,2024-01-04 17:00:00,2,40.6
Bangalore,2024-01-04 18:00:00,2,36.6
Bangalore,2024-01-04 19:00:00,1,15.7
Bangalore,2024-01-04 20:00:00,1,40.3
Bangalore,2024-01-04 21:00:00,3,14.2
Bangalore,2024-01-04 22:00:00,2,23.1
Bangalore,2024-01-04 23:00:00,1,18.9
Bangalore,2024-01-05 00:00:00,2,31.5
Bangalore,2024-01-05 01:00:00,1,10.2
Bangalore,2024-01-05 02:00:00,3,39.1
Bangalore,2024-01-05 03:00:00,1,13.4
Bangalore,2024-01-05 04:00:00,4,11.4
Bangalore,2024-01-05 05:00:00,2,38.5
Bangalore,2024-01-05 06:00:00,2,32.5
Bangalore,2024-01-05 07:00:00,2,40.7
Bangalore,2024-01-05 08:00:00,1,22.0
Bangalore,2024-01-05 09:00:00,1,26.4
Bangalore,2024-01-05 10:00:00,2,26.0
Bangalore,2024-01-05 11:00:00,1,18.4
Bangalore,2024-01-05 12:00:00,2,19.4
Bangalore,2024-01-05 13:00:00,4,29.5
Bangalore,2024-01-05 14:00:00,2,11.5
Bangalore,2024-01-05 15:00:00,3,18.0
Bangalore,2024-01-05 16:00:00,2,29.1
Bangalore,2024-01-05 17:00:00,3,31.1
Bangalore,2024-01-05 18:00:00,2,20.8
Bangalore,2024-01-05 19:00:00,1,14.5
Bangalore,2024-01-05 20:00:00,1,29.4
Bangalore,2024-01-05 21:00:00,4,11.9
Bangalore,2024-01-05 22:00:00,3,30.8
Bangalore,2024-01-05 23:00:00,1,15.7
Bangalore,2024-01-06 00:00:00,3,31.0
Bangalore,2024-01-06 01:00:00,2,37.0
Bangalore,2024-01-06 02:00:00,2,29.5
Bangalore,2024-01-06 03:00:00,2,33.8
Bangalore,2024-01-06 04:00:00,1,26.8
Bangalore,2024-01-06 05:00:00,1,31.2
Bangalore,2024-01-06 06:00:00,4,39.1
Bangalore,2024-01-06 07:00:00,2,12.1
Bangalore,2024-01-06 08:00:00,1,36.0
Bangalore,2024-01-06 09:00:00,1,26.3
Bangalore,2024-01-06 10:00:00,1,30.8
Bangalore,2024-01-06 11:00:00,1,20.0
Bangalore,2024-01-06 12:00:00,4,35.9
Bangalore,2024-01-06 13:00:00,4,42.1
Bangalore,2024-01-06 14:00:00,1,41.1
Bangalore,2024-01-06 15:00:00,2,29.8
Bangalore,2024-01-06 16:00:00,2,22.0
Bangalore,2024-01-06 17:00:00,1,18.5
Bangalore,2024-01-06 18:00:00,3,22.4
Bangalore,2024-01-06 19:00:00,1,17.9
Bangalore,2024-01-06 20:00:00,3,15.3
Bangalore,2024-01-06 21:00:00,3,10.4
Bangalore,2024-01-06 22:00:00,3,15.2
Bangalore,2024-01-06 23:00:00,3,32.6
Bangalore,2024-01-07 00:00:00,4,31.2
Bangalore,2024-01-07 01:00:00,1,12.4
Bangalore,2024-01-07 02:00:00,4,39.4
Bangalore,2024-01-07 03:00:00,1,37.7
Bangalore,2024-01-07 04:00:00,3,33.1
Bangalore,2024-01-07 05:00:00,2,41.3
Bangalore,2024-01-07 06:00:00,2,29.4
Bangalore,2024-01-07 07:00:00,4,16.6
Bangalore,2024-01-07 08:00:00,2,16.9
Bangalore,2024-01-07 09:00:00,1,39.1
Bangalore,2024-01-07 10:00:00,1,25.6
Bangalore,2024-01-07 11:00:00,3,13.9
Bangalore,2024-01-07 12:00:00,3,26.3
Bangalore,2024-01-07 13:00:00,3,29.6
Bangalore,2024-01-07 14:00:00,3,38.0
Bangalore,2024-01-07 15:00:00,3,15.3
Bangalore,2024-01-07 16:00:00,3,43.7
Bangalore,2024-01-07 17:00:00,2,35.2
Bangalore,2024-01-07 18:00:00,3,42.6
Bangalore,2024-01-07 19:00:00,4,24.7
Bangalore,2024-01-07 20:00:00,4,13.9
Bangalore,2024-01-07 21:00:00,1,35.6
Bangalore,2024-01-07 22:00:00,2,44.3
Bangalore,2024-01-07 23:00:00,2,25.6
Bangalore,2024-01-08 00:00:00,2,19.1
Bangalore,2024-01-08 01:00:00,2,11.2
Bangalore,2024-01-08 02:00:00,1,24.0
Bangalore,2024-01-08 03:00:00,2,15.6
Bangalore,2024-01-08 04:00:00,4,21.8
Bangalore,2024-01-08 05:00:00,3,16.1
Bangalore,2024-01-08 06:00:00,1,13.5
Bangalore,2024-01-08 07:00:00,3,21.2
Bangalore,2024-01-08 08:00:00,1,29.2
Bangalore,2024-01-08 09:00:00,2,43.8
Bangalore,2024-01-08 10:00:00,1,10.4
Bangalore,2024-01-08 11:00:00,4,19.6
Bangalore,2024-01-08 12:00:00,3,10.5
Bangalore,2024-01-08 13:00:00,2,24.2
Bangalore,2024-01-08 14:00:00,2,15.5
Bangalore,2024-01-08 15:00:00,3,16.5
Bangalore,2024-01-08 16:00:00,1,23.9
Bangalore,2024-01-08 17:00:00,1,25.9
Bangalore,2024-01-08 18:00:00,2,28.0
Bangalore,2024-01-08 19:00:00,1,15.6
Bangalore,2024-01-08 20:00:00,2,31.2
Bangalore,2024-01-08 21:00:00,4,21.0
Bangalore,2024-01-08 22:00:00,2,10.2
Bangalore,2024-01-08 23:00:00,2,17.9
Bangalore,2024-01-09 00:00:00,2,44.0
Bangalore,2024-01-09 01:00:00,1,27.8
Bangalore,2024-01-09 02:00:00,4,15.2
Bangalore,2024-01-09 03:00:00,2,19.3
Bangalore,2024-01-09 04:00:00,4,37.5
Bangalore,2024-01-09 05:00:00,4,25.7
Bangalore,2024-01-09 06:00:00,1,28.4
Bangalore,2024-01-09 07:00:00,2,41.7
Bangalore,2024-01-09 08:00:00,4,10.3
Bangalore,2024-01-09 09:00:00,1,42.3
Bangalore,2024-01-09 10:00:00,3,32.2
Bangalore,2024-01-09 11:00:00,2,39.4
Bangalore,2024-01-09 12:00:00,2,23.4
Bangalore,2024-01-09 13:00:00,2,19.2
Bangalore,2024-01-09 14:00:00,2,15.2
Bangalore,2024-01-09 15:00:00,2,14.2
Bangalore,2024-01-09 16:00:00,3,41.1
Bangalore,2024-01-09 17:00:00,1,43.0
Bangalore,2024-01-09 18:00:00,3,20.1
Bangalore,2024-01-09 19:00:00,1,38.3
Bangalore,2024-01-09 20:00:00,2,27.4
Bangalore,2024-01-09 21:00:00,1,21.6
Bangalore,2024-01-09 22:00:00,2,25.4
Bangalore,2024-01-09 23:00:00,4,36.7
Bangalore,2024-01-10 00:00:00,3,44.5
